player_id,first_name,last_name,name,last_season,current_club_id,player_code,country_of_birth,city_of_birth,country_of_citizenship,date_of_birth,sub_position,position,foot,height_in_cm,contract_expiration_date,agent_name,image_url,url,current_club_domestic_competition_id,current_club_name,market_value_in_eur,highest_market_value_in_eur
4698,Stijn,Schaars,Stijn Schaars,2018,306,stijn-schaars,Netherlands,Gendt,Netherlands,1984-01-11,Defensive Midfield,Midfield,left,178,,,https://img.a.transfermarkt.technology/portrait/header/s_4698_383_2012_1.jpg?lm=1,https://www.transfermarkt.co.uk/stijn-schaars/profil/spieler/4698,NL1,Sportclub Heerenveen,500000,10000000
4740,Daniel,Van Buyten,Daniel Van Buyten,2013,27,daniel-van-buyten,Belgium,Chimay,Belgium,1978-02-07,Centre-Back,Defender,right,197,,,https://img.a.transfermarkt.technology/portrait/header/4740-1597936325.jpg?lm=1,https://www.transfermarkt.co.uk/daniel-van-buyten/profil/spieler/4740,L1,FC Bayern MÃ¼nchen,1000000,15000000
4742,Christophe,Lepoint,Christophe Lepoint,2022,2715,christophe-lepoint,,Brussel,,1984-10-24,Central Midfield,Midfield,right,189,2024-06-30 00:00:00,Eleven Plus,https://img.a.transfermarkt.technology/portrait/header/4742-1487766974.jpg?lm=1,https://www.transfermarkt.co.uk/christophe-lepoint/profil/spieler/4742,BE1,RFC Seraing,50000,1700000
4746,David,Yelldell,David Yelldell,2015,15,david-yelldell,Germany,Stuttgart,United States,1981-10-01,Goalkeeper,Goalkeeper,right,194,,fair-sport GmbH,https://img.a.transfermarkt.technology/portrait/header/4746-1468915299.jpg?lm=1,https://www.transfermarkt.co.uk/david-yelldell/profil/spieler/4746,L1,Bayer 04 Leverkusen FuÃŸball,100000,1200000
4750,Kenny,Miller,Kenny Miller,2018,1241,kenny-miller,Scotland,Edinburgh,Scotland,1979-12-23,Centre-Forward,Attack,right,178,,Avid Sports Group,https://img.a.transfermarkt.technology/portrait/header/4750-1601202749.jpg?lm=1,https://www.transfermarkt.co.uk/kenny-miller/profil/spieler/4750,SC1,Livingston Football Club,50000,7000000
4755,GrÃ©gory,Vignal,GrÃ©gory Vignal,2012,1519,gregory-vignal,France,Montpellier,France,1981-07-19,Left-Back,Defender,,,,,https://img.a.transfermarkt.technology/portrait/header/4755-1587109571.jpg?lm=1,https://www.transfermarkt.co.uk/gregory-vignal/profil/spieler/4755,SC1,Dundee United FC,50000,2000000
4763,Bo,Storm,Bo Storm,2014,5817,bo-storm,Denmark,Norburg,Denmark,1987-02-03,Second Striker,Attack,left,170,,,https://img.a.transfermarkt.technology/portrait/header/default.jpg?lm=1,https://www.transfermarkt.co.uk/bo-storm/profil/spieler/4763,DK1,SÃ¶nderjyskE,100000,400000
4793,Steve,von Bergen,Steve von Bergen,2012,458,steve-von-bergen,Switzerland,NeuchÃ¢tel,Switzerland,1983-06-10,Centre-Back,Defender,right,182,,DS,https://img.a.transfermarkt.technology/portrait/header/4793-1533135702.jpg?lm=1,https://www.transfermarkt.co.uk/steve-von-bergen/profil/spieler/4793,IT1,Palermo FC,1000000,4000000
4796,Kader,Mangane,Kader Mangane,2017,667,kader-mangane,Senegal,ThiÃ¨s,Senegal,1983-03-23,Centre-Back,Defender,right,193,,,https://img.a.transfermarkt.technology/portrait/header/s_4796_289_2013_03_08_1.jpg?lm=1,https://www.transfermarkt.co.uk/kader-mangane/profil/spieler/4796,FR1,Racing Club de Strasbourg Alsace,500000,7000000
4811,,Hilton,Hilton,2020,969,hilton,Brazil,BrasÃ­lia,Brazil,1977-09-13,Centre-Back,Defender,right,180,,,https://img.a.transfermarkt.technology/portrait/header/4811-1556289804.jpg?lm=1,https://www.transfermarkt.co.uk/hilton/profil/spieler/4811,FR1,Montpellier HÃ©rault Sport Club,150000,6000000
4829,Rabiu,Afolabi,Rabiu Afolabi,2012,5817,rabiu-afolabi,Nigeria,Osobo,Nigeria,1980-04-18,Centre-Back,Defender,right,184,,,https://img.a.transfermarkt.technology/portrait/header/4829-1591690930.jpg?lm=1,https://www.transfermarkt.co.uk/rabiu-afolabi/profil/spieler/4829,DK1,SÃ¶nderjyskE,200000,3800000
4873,Armand,Deumi,Armand Deumi,2012,1506,armand-deumi,Cameroon,Douala,Cameroon,1979-03-12,Centre-Back,Defender,right,180,,Hikmet Dagci,https://img.a.transfermarkt.technology/portrait/header/s_4873_1506_2010_1.jpg?lm=1,https://www.transfermarkt.co.uk/armand-deumi/profil/spieler/4873,TR1,Kardemir KarabÃ¼kspor,50000,2000000
4902,Lamine,Diarra,Lamine Diarra,2015,589,lamine-diarra,Senegal,Bignona,Senegal,1983-12-20,Centre-Forward,Attack,right,175,,,https://img.a.transfermarkt.technology/portrait/header/4902-1448027651.jpg?lm=1,https://www.transfermarkt.co.uk/lamine-diarra/profil/spieler/4902,TR1,Antalyaspor,50000,3500000
5017,Niklas,Moisander,Niklas Moisander,2020,86,niklas-moisander,Finland,Turku,Finland,1985-09-29,Centre-Back,Defender,left,183,2023-12-31 00:00:00,,https://img.a.transfermarkt.technology/portrait/header/5017-1535124028.jpg?lm=1,https://www.transfermarkt.co.uk/niklas-moisander/profil/spieler/5017,L1,Sportverein Werder Bremen von 1899,300000,6500000
5023,Gianluigi,Buffon,Gianluigi Buffon,2020,506,gianluigi-buffon,Italy,Carrara,Italy,1978-01-28,Goalkeeper,Goalkeeper,right,192,2024-06-30 00:00:00,Assist,https://img.a.transfermarkt.technology/portrait/header/5023-1448530267.jpg?lm=1,https://www.transfermarkt.co.uk/gianluigi-buffon/profil/spieler/5023,IT1,Juventus Football Club,1000000,35000000
5072,Thomas,Kessler,Thomas Kessler,2019,3,thomas-kessler,Germany,KÃ¶ln,Germany,1986-01-20,Goalkeeper,Goalkeeper,right,197,,Robert Schneider,https://img.a.transfermarkt.technology/portrait/header/5072-1531735715.jpg?lm=1,https://www.transfermarkt.co.uk/thomas-kessler/profil/spieler/5072,L1,1. FuÃŸball-Club KÃ¶ln,250000,2000000
5169,HÃ©lder,Postiga,HÃ©lder Postiga,2015,2425,helder-postiga,Portugal,Vila do Conde,Portugal,1982-08-02,Centre-Forward,Attack,right,182,,,https://img.a.transfermarkt.technology/portrait/header/s_5169_142_2012_10_24_1.jpg?lm=1,https://www.transfermarkt.co.uk/helder-postiga/profil/spieler/5169,PO1,Rio Ave Futebol Clube,500000,11000000
5245,Alexandru,Gatcan,Alexandru Gatcan,2019,1083,alexandru-gatcan,UdSSR,ChiÅŸinÄƒu,Moldova,1984-03-27,Defensive Midfield,Midfield,right,186,,,https://img.a.transfermarkt.technology/portrait/header/5245-1609137366.png?lm=1,https://www.transfermarkt.co.uk/alexandru-gatcan/profil/spieler/5245,RU1,FK Rostov,50000,2000000
5278,Alexander,Manninger,Alexander Manninger,2016,31,alexander-manninger,Austria,Salzburg,Austria,1977-06-04,Goalkeeper,Goalkeeper,,,,,https://img.a.transfermarkt.technology/portrait/header/5278-1438253330.jpg?lm=1,https://www.transfermarkt.co.uk/alexander-manninger/profil/spieler/5278,GB1,Liverpool Football Club,200000,4500000
5281,Flavio,Roma,Flavio Roma,2013,162,flavio-roma,Italy,Roma,Italy,1974-06-21,Goalkeeper,Goalkeeper,right,191,,Oscar Damiani,https://img.a.transfermarkt.technology/portrait/header/s_5281_162_2013_10_04_1.jpg?lm=1,https://www.transfermarkt.co.uk/flavio-roma/profil/spieler/5281,FR1,Association sportive de Monaco Football Club,50000,4250000
5283,Ã‰ric,Abidal,Ã‰ric Abidal,2014,683,eric-abidal,France,Lyon,France,1979-09-11,Left-Back,Defender,left,186,,JCRsport,https://img.a.transfermarkt.technology/portrait/header/5283-1528384866.jpg?lm=1,https://www.transfermarkt.co.uk/eric-abidal/profil/spieler/5283,GR1,Olympiakos Syndesmos Filathlon Peiraios,1000000,20000000
5285,Patrice,Evra,Patrice Evra,2017,244,patrice-evra,Senegal,Dakar,France,1981-05-15,Left-Back,Defender,left,174,,,https://img.a.transfermarkt.technology/portrait/header/5285-1416219199.jpg?lm=1,https://www.transfermarkt.co.uk/patrice-evra/profil/spieler/5285,FR1,Olympique de Marseille,1000000,27000000
5286,GaÃ«l,Givet,GaÃ«l Givet,2014,14171,gael-givet,France,Arles,France,1981-10-09,Centre-Back,Defender,left,183,,,https://img.a.transfermarkt.technology/portrait/header/s_5286_11300_2012_1.jpg?lm=1,https://www.transfermarkt.co.uk/gael-givet/profil/spieler/5286,FR1,Thonon Ã‰vian Grand GenÃ¨ve FC,250000,7500000
5293,SÃ©bastien,Squillaci,SÃ©bastien Squillaci,2016,595,sebastien-squillaci,France,Toulon,France,1980-08-11,Centre-Back,Defender,right,185,,Alain Migliaccio,https://img.a.transfermarkt.technology/portrait/header/s_5293_11_2012_1.jpg?lm=1,https://www.transfermarkt.co.uk/sebastien-squillaci/profil/spieler/5293,FR1,SC Bastia,250000,18000000
5299,Ludovic,Giuly,Ludovic Giuly,2012,1158,ludovic-giuly,France,Lyon,France,1976-07-10,Right Winger,Attack,right,164,,,https://img.a.transfermarkt.technology/portrait/header/5299-1476891209.jpg?lm=1,https://www.transfermarkt.co.uk/ludovic-giuly/profil/spieler/5299,FR1,Football Club Lorient-Bretagne Sud,400000,15000000
5300,JÃ©rÃ´me,Rothen,JÃ©rÃ´me Rothen,2012,595,jerome-rothen,France,ChÃ¢tenay-Malabry,France,1978-03-31,Left Midfield,Midfield,left,177,,,https://img.a.transfermarkt.technology/portrait/header/5300-1542108193.jpg?lm=1,https://www.transfermarkt.co.uk/jerome-rothen/profil/spieler/5300,FR1,SC Bastia,250000,15000000
5303,Souleymane,Camara,Souleymane Camara,2019,969,souleymane-camara,Senegal,Dakar,Senegal,1982-12-22,Right Winger,Attack,right,174,,H2C Sport Consulting,https://img.a.transfermarkt.technology/portrait/header/5303-1449589446.jpg?lm=1,https://www.transfermarkt.co.uk/souleymane-camara/profil/spieler/5303,FR1,Montpellier HÃ©rault Sport Club,200000,4000000
5308,CÃ©dric,Carrasso,CÃ©dric Carrasso,2017,141,cedric-carrasso,France,Avignon,France,1981-12-30,Goalkeeper,Goalkeeper,right,187,,,https://img.a.transfermarkt.technology/portrait/header/5308-1509024508.jpg?lm=1,https://www.transfermarkt.co.uk/cedric-carrasso/profil/spieler/5308,TR1,Galatasaray Spor KulÃ¼bÃ¼,250000,10000000
5309,Damien,GrÃ©gorini,Damien GrÃ©gorini,2012,1159,damien-gregorini,France,Nice,France,1979-03-02,Goalkeeper,Goalkeeper,right,194,,,https://img.a.transfermarkt.technology/portrait/header/s_5309_1159_2012_2.jpg?lm=1,https://www.transfermarkt.co.uk/damien-gregorini/profil/spieler/5309,FR1,AS Nancy-Lorraine,400000,2750000
5315,Abdoulaye,MÃ©Ã¯tÃ©,Abdoulaye MÃ©Ã¯tÃ©,2014,653,abdoulaye-meite,France,Paris,Cote d'Ivoire,1980-10-06,Centre-Back,Defender,right,185,,,https://img.a.transfermarkt.technology/portrait/header/5315-1459943720.png?lm=1,https://www.transfermarkt.co.uk/abdoulaye-meite/profil/spieler/5315,GR1,Omilos Filathlon Irakliou FC,25000,5000000
5336,Anastasios,Tsokanis,Anastasios Tsokanis,2023,60949,anastasios-tsokanis,Greece,Chalkida,Greece,1991-05-02,Defensive Midfield,Midfield,left,176,2025-06-30 00:00:00,,https://img.a.transfermarkt.technology/portrait/header/default.jpg?lm=1,https://www.transfermarkt.co.uk/anastasios-tsokanis/profil/spieler/5336,GR1,Neos Podosferikos Syllogos Volou,400000,450000
5338,RÃ©my,Vercoutre,RÃ©my Vercoutre,2017,1162,remy-vercoutre,France,Grande-Synthe,France,1980-06-26,Goalkeeper,Goalkeeper,right,185,,,https://img.a.transfermarkt.technology/portrait/header/s_5338_1041_2012_1.jpg?lm=1,https://www.transfermarkt.co.uk/remy-vercoutre/profil/spieler/5338,FR1,SM Caen,250000,2500000
5339,JÃ©rÃ©mie,BrÃ©chet,JÃ©rÃ©mie BrÃ©chet,2015,3558,jeremie-brechet,France,Lyon,France,1979-08-14,Centre-Back,Defender,left,187,,,https://img.a.transfermarkt.technology/portrait/header/s_5339_40_2012_1.jpg?lm=1,https://www.transfermarkt.co.uk/jeremie-brechet/profil/spieler/5339,FR1,GFC Ajaccio,250000,7000000
5345,Youssouf,Hadji,Youssouf Hadji,2016,1159,youssouf-hadji,Morocco,Ifrane Atlas Saghir,Morocco,1980-02-25,Centre-Forward,Attack,right,183,,,https://img.a.transfermarkt.technology/portrait/header/s_5345_273_2010_1.jpg?lm=1,https://www.transfermarkt.co.uk/youssouf-hadji/profil/spieler/5345,FR1,AS Nancy-Lorraine,250000,5500000
5348,Florent,Balmont,Florent Balmont,2019,2969,florent-balmont,France,Sainte-Foy-lÃ¨s-Lyon,France,1980-02-02,Central Midfield,Midfield,right,168,,,https://img.a.transfermarkt.technology/portrait/header/5348-1448526491.jpg?lm=1,https://www.transfermarkt.co.uk/florent-balmont/profil/spieler/5348,FR1,Dijon FCO,250000,6500000
5352,Mahamadou,Diarra,Mahamadou Diarra,2013,931,mahamadou-diarra,Mali,Bamako,Mali,1981-05-18,Defensive Midfield,Midfield,right,182,,,https://img.a.transfermarkt.technology/portrait/header/s_5352_931_2012_1.jpg?lm=1,https://www.transfermarkt.co.uk/mahamadou-diarra/profil/spieler/5352,GB1,Fulham Football Club,750000,28000000
5357,Sidney,Govou,Sidney Govou,2012,14171,sidney-govou,France,Le Puy-en-Velay,France,1979-07-27,Right Winger,Attack,right,177,,,https://img.a.transfermarkt.technology/portrait/header/s_5357_14171_2012_1.jpg?lm=1,https://www.transfermarkt.co.uk/sidney-govou/profil/spieler/5357,FR1,Thonon Ã‰vian Grand GenÃ¨ve FC,600000,15000000
5376,Camel,Meriem,Camel Meriem,2012,417,camel-meriem,France,Audincourt,France,1979-10-18,Attacking Midfield,Midfield,right,174,,,https://img.a.transfermarkt.technology/portrait/header/s_5376_417_2012_1.jpg?lm=1,https://www.transfermarkt.co.uk/camel-meriem/profil/spieler/5376,FR1,Olympique Gymnaste Club Nice CÃ´te d'Azur,300000,7500000
5393,Sylvain,Monsoreau,Sylvain Monsoreau,2012,1095,sylvain-monsoreau,France,Saint-Cyr-l'Ã‰cole,France,1981-03-20,Centre-Back,Defender,left,186,,,https://img.a.transfermarkt.technology/portrait/header/5393-1692985216.jpg?lm=1,https://www.transfermarkt.co.uk/sylvain-monsoreau/profil/spieler/5393,FR1,ESTAC Troyes,150000,5000000
5399,Kamel,Chafni,Kamel Chafni,2012,3911,kamel-chafni,France,Bordeaux,Morocco,1982-06-11,Attacking Midfield,Midfield,right,181,,,https://img.a.transfermarkt.technology/portrait/header/s_5399_3911_2012_1.jpg?lm=1,https://www.transfermarkt.co.uk/kamel-chafni/profil/spieler/5399,FR1,Stade brestois 29,600000,3300000
5404,JÃ©rÃ©my,Mathieu,JÃ©rÃ©my Mathieu,2019,336,jeremy-mathieu,France,Luxeuil-les-Bains,France,1983-10-29,Left-Back,Defender,left,189,,,https://img.a.transfermarkt.technology/portrait/header/5404-1548509438.jpg?lm=1,https://www.transfermarkt.co.uk/jeremy-mathieu/profil/spieler/5404,PO1,Sporting Clube de Portugal,1200000,15000000
5406,BenoÃ®t,Pedretti,BenoÃ®t Pedretti,2016,1159,benoit-pedretti,France,Audincourt,France,1980-11-12,Defensive Midfield,Midfield,right,178,,,https://img.a.transfermarkt.technology/portrait/header/5406-1517243197.jpg?lm=1,https://www.transfermarkt.co.uk/benoit-pedretti/profil/spieler/5406,FR1,AS Nancy-Lorraine,250000,9000000
5418,Jean-Alain,Boumsong,Jean-Alain Boumsong,2012,265,jean-alain-boumsong,Cameroon,Douala,France,1979-12-14,Centre-Back,Defender,right,190,,,https://img.a.transfermarkt.technology/portrait/header/5418-1671438812.jpg?lm=1,https://www.transfermarkt.co.uk/jean-alain-boumsong/profil/spieler/5418,GR1,Panathinaikos Athlitikos Omilos,1500000,10000000
5422,Philippe,MexÃ¨s,Philippe MexÃ¨s,2015,5,philippe-mexes,France,Toulouse,France,1982-03-30,Centre-Back,Defender,right,187,,,https://img.a.transfermarkt.technology/portrait/header/5422-1448982185.jpg?lm=1,https://www.transfermarkt.co.uk/philippe-mexes/profil/spieler/5422,IT1,Associazione Calcio Milan,500000,20000000
5430,Lionel,Mathis,Lionel Mathis,2015,855,lionel-mathis,France,Montreuil-sous-Bois,France,1981-10-04,Defensive Midfield,Midfield,right,174,,,https://img.a.transfermarkt.technology/portrait/header/5430-1449825973.jpg?lm=1,https://www.transfermarkt.co.uk/lionel-mathis/profil/spieler/5430,FR1,EA Guingamp,250000,2000000
5431,Pantxi,Sirieix,Pantxi Sirieix,2016,415,pantxi-sirieix,France,Bordeaux,France,1980-10-07,Central Midfield,Midfield,right,180,,,https://img.a.transfermarkt.technology/portrait/header/s_5431_415_2012_2.jpg?lm=1,https://www.transfermarkt.co.uk/pantxi-sirieix/profil/spieler/5431,FR1,Toulouse Football Club,150000,2000000
5438,Olivier,Kapo,Olivier Kapo,2013,2672,olivier-kapo,Cote d'Ivoire,Abidjan,France,1980-09-27,Attacking Midfield,Midfield,left,184,,,https://img.a.transfermarkt.technology/portrait/header/s_5438_290_2012_1.jpg?lm=1,https://www.transfermarkt.co.uk/olivier-kapo/profil/spieler/5438,GR1,APO Levadiakos,150000,6500000
5439,Nicolas,Marin,Nicolas Marin,2013,128,nicolas-marin,France,Marseille,France,1980-08-29,Right Midfield,Midfield,right,172,,,https://img.a.transfermarkt.technology/portrait/header/5439-1680105727.jpg?lm=1,https://www.transfermarkt.co.uk/nicolas-marin/profil/spieler/5439,GR1,AO Xanthi,400000,1700000
5444,Ronan,Le Crom,Ronan Le Crom,2012,583,ronan-le-crom,France,Lorient,France,1974-07-13,Goalkeeper,Goalkeeper,right,186,,,https://img.a.transfermarkt.technology/portrait/header/s_5444_583_2012_2.jpg?lm=1,https://www.transfermarkt.co.uk/ronan-le-crom/profil/spieler/5444,FR1,Paris Saint-Germain Football Club,50000,1800000
5451,Alaeddine,Yahia,Alaeddine Yahia,2016,1162,alaeddine-yahia,France,Colombes,Tunisia,1981-09-26,Centre-Back,Defender,right,187,,,https://img.a.transfermarkt.technology/portrait/header/s_5451_826_2012_2.jpg?lm=1,https://www.transfermarkt.co.uk/alaeddine-yahia/profil/spieler/5451,FR1,SM Caen,250000,2600000
5452,Steeve,Joseph-Reinette,Steeve Joseph-Reinette,2012,2696,steeve-joseph-reinette,France,Paris,France,1983-12-02,Right-Back,Defender,right,182,,,https://img.a.transfermarkt.technology/portrait/header/default.jpg?lm=1,https://www.transfermarkt.co.uk/steeve-joseph-reinette/profil/spieler/5452,RU1,PFK Krylya Sovetov Samara,400000,400000
5457,GaÃ«l,Danic,GaÃ«l Danic,2016,595,gael-danic,France,Vannes,France,1981-11-19,Left Winger,Attack,left,176,,,https://img.a.transfermarkt.technology/portrait/header/s_5457_1423_2012_1.jpg?lm=1,https://www.transfermarkt.co.uk/gael-danic/profil/spieler/5457,FR1,SC Bastia,300000,3500000
5461,Florent,Malouda,Florent Malouda,2014,347,florent-malouda,French Guiana,Cayenne,France,1980-06-13,Left Winger,Attack,left,177,,,https://img.a.transfermarkt.technology/portrait/header/5461-1555058568.jpg?lm=1,https://www.transfermarkt.co.uk/florent-malouda/profil/spieler/5461,FR1,Football Club de Metz,75000,20000000
5469,SÃ©bastien,Chabbert,SÃ©bastien Chabbert,2013,162,sebastien-chabbert,France,Pau,France,1978-05-15,Goalkeeper,Goalkeeper,right,185,,,https://img.a.transfermarkt.technology/portrait/header/s_5469_162_2012_2.jpg?lm=1,https://www.transfermarkt.co.uk/sebastien-chabbert/profil/spieler/5469,FR1,Association sportive de Monaco Football Club,50000,750000
5470,Charles,Itandje,Charles Itandje,2016,524,charles-itandje,France,Bobigny,Cameroon,1982-11-02,Goalkeeper,Goalkeeper,right,193,,,https://img.a.transfermarkt.technology/portrait/header/5470-1494191684.jpg?lm=1,https://www.transfermarkt.co.uk/charles-itandje/profil/spieler/5470,TR1,Gaziantepspor (- 2020),500000,4500000
5474,Zoumana,Camara,Zoumana Camara,2014,583,zoumana-camara,France,Colombes,France,1979-04-03,Centre-Back,Defender,right,182,,SVF FOOT,https://img.a.transfermarkt.technology/portrait/header/s_5474_583_2013_10_24_1.jpg?lm=1,https://www.transfermarkt.co.uk/zoumana-camara/profil/spieler/5474,FR1,Paris Saint-Germain Football Club,500000,6000000
5477,Rod,Fanni,Rod Fanni,2016,244,rod-fanni,France,Martigues,France,1981-12-06,Right-Back,Defender,right,186,,,https://img.a.transfermarkt.technology/portrait/header/5477-1583613569.jpg?lm=1,https://www.transfermarkt.co.uk/rod-fanni/profil/spieler/5477,FR1,Olympique de Marseille,100000,7500000
5486,Seydou,Keita,Seydou Keita,2015,12,seydou-keita,Mali,Bamako,Mali,1980-01-16,Central Midfield,Midfield,left,183,,,https://img.a.transfermarkt.technology/portrait/header/5486-1448466474.jpg?lm=1,https://www.transfermarkt.co.uk/seydou-keita/profil/spieler/5486,IT1,Associazione Sportiva Roma,500000,16000000
5495,John,Utaka,John Utaka,2014,2381,john-utaka,Nigeria,Enugu,Nigeria,1982-01-08,Left Winger,Attack,right,182,,Tekin Birinci,https://img.a.transfermarkt.technology/portrait/header/s_5495_2381_2013_09_10_1.jpg?lm=1,https://www.transfermarkt.co.uk/john-utaka/profil/spieler/5495,TR1,Sivasspor KulÃ¼bÃ¼,150000,10000000
5501,Mauro,Cetto,Mauro Cetto,2012,458,mauro-cetto,Argentina,Rosario,Argentina,1982-04-14,Centre-Back,Defender,right,182,,USM GROUP ,https://img.a.transfermarkt.technology/portrait/header/s_5501_458_2012_1.jpg?lm=1,https://www.transfermarkt.co.uk/mauro-cetto/profil/spieler/5501,IT1,Palermo FC,300000,4600000
5507,Mario,Yepes,Mario Yepes,2013,800,mario-yepes,Colombia,Cali,Colombia,1976-01-13,Centre-Back,Defender,,,,USM GROUP ,https://img.a.transfermarkt.technology/portrait/header/s_5507_800_2013_09_20_1.jpg?lm=1,https://www.transfermarkt.co.uk/mario-yepes/profil/spieler/5507,IT1,Atalanta Bergamasca Calcio S.p.a.,100000,10000000
5509,Eric,Djemba Djemba,Eric Djemba Djemba,2013,465,eric-djemba-djemba,Cameroon,Douala,Cameroon,1981-05-04,Defensive Midfield,Midfield,right,177,,,https://img.a.transfermarkt.technology/portrait/header/5509-1419247582.jpg?lm=1,https://www.transfermarkt.co.uk/eric-djemba-djemba/profil/spieler/5509,SC1,Saint Mirren Football Club,1000000,7000000
5513,JÃ©rÃ©my,Toulalan,JÃ©rÃ©my Toulalan,2017,40,jeremy-toulalan,France,Nantes,France,1983-09-10,Defensive Midfield,Midfield,right,183,,One Team Football ,https://img.a.transfermarkt.technology/portrait/header/5513-1516292184.jpg?lm=1,https://www.transfermarkt.co.uk/jeremy-toulalan/profil/spieler/5513,FR1,FC Girondins Bordeaux,2000000,22000000
5516,Wilfried,Dalmat,Wilfried Dalmat,2013,6418,wilfried-dalmat,France,Tours,Saint-Martin,1982-07-17,Right Winger,Attack,right,176,,,https://img.a.transfermarkt.technology/portrait/header/5516-1617014466.jpg?lm=1,https://www.transfermarkt.co.uk/wilfried-dalmat/profil/spieler/5516,GR1,Panetolikos Agrinio,200000,3500000
5518,Ariza,Makukula,Ariza Makukula,2013,653,ariza-makukula,Zaire,Kinshasa,Portugal,1981-03-04,Centre-Forward,Attack,right,190,,PRS,https://img.a.transfermarkt.technology/portrait/header/5518-1585096702.jpeg?lm=1,https://www.transfermarkt.co.uk/ariza-makukula/profil/spieler/5518,GR1,Omilos Filathlon Irakliou FC,400000,6000000
5521,GrÃ©gory,Pujol,GrÃ©gory Pujol,2015,3558,gregory-pujol,France,Paris,France,1980-01-25,Centre-Forward,Attack,right,183,,,https://img.a.transfermarkt.technology/portrait/header/s_5521_1423_2012_1.jpg?lm=1,https://www.transfermarkt.co.uk/gregory-pujol/profil/spieler/5521,FR1,GFC Ajaccio,250000,4000000
5539,Romain,Pitau,Romain Pitau,2012,969,romain-pitau,France,Douai,France,1977-08-08,Defensive Midfield,Midfield,right,178,,,https://img.a.transfermarkt.technology/portrait/header/s_5539_969_2012_1.jpg?lm=1,https://www.transfermarkt.co.uk/romain-pitau/profil/spieler/5539,FR1,Montpellier HÃ©rault Sport Club,400000,3000000
5543,CÃ©dric,Varrault,CÃ©dric Varrault,2017,2969,cedric-varrault,France,Blois,France,1980-01-30,Centre-Back,Defender,right,182,,,https://img.a.transfermarkt.technology/portrait/header/s_5543_2969_2012_2.jpg?lm=1,https://www.transfermarkt.co.uk/cedric-varrault/profil/spieler/5543,FR1,Dijon FCO,250000,3000000
5544,Johan,Audel,Johan Audel,2015,995,johan-audel,France,Nizza,Martinique,1983-12-12,Left Winger,Attack,,,,WSP Agency,https://img.a.transfermarkt.technology/portrait/header/s_5544_79_2012_2.jpg?lm=1,https://www.transfermarkt.co.uk/johan-audel/profil/spieler/5544,FR1,Football Club de Nantes,500000,3500000
5562,Hugo,Leal,Hugo Leal,2012,1465,hugo-leal,Portugal,Cascais,Portugal,1980-05-21,Central Midfield,Midfield,right,180,,,https://img.a.transfermarkt.technology/portrait/header/5562-1554198538.jpg?lm=1,https://www.transfermarkt.co.uk/hugo-leal/profil/spieler/5562,PO1,Grupo Desportivo Estoril Praia,900000,2000000
5566,Romain,Rocchi,Romain Rocchi,2014,347,romain-rocchi,France,Cavaillon,France,1981-10-02,Defensive Midfield,Midfield,right,183,,,https://img.a.transfermarkt.technology/portrait/header/s_5566_347_2012_1.jpg?lm=1,https://www.transfermarkt.co.uk/romain-rocchi/profil/spieler/5566,FR1,Football Club de Metz,250000,1600000
5574,Bartholomew,Ogbeche,Bartholomew Ogbeche,2017,403,bartholomew-ogbeche,Nigeria,Ogoja,Nigeria,1984-10-01,Centre-Forward,Attack,right,177,2023-05-31 00:00:00,Libero Sports,https://img.a.transfermarkt.technology/portrait/header/5574-1418927419.jpg?lm=1,https://www.transfermarkt.co.uk/bartholomew-ogbeche/profil/spieler/5574,NL1,Willem II Tilburg,175000,2500000
5576,Fabien,Audard,Fabien Audard,2014,1158,fabien-audard,France,Toulouse,France,1978-03-28,Goalkeeper,Goalkeeper,left,188,,,https://img.a.transfermarkt.technology/portrait/header/s_5576_1158_2012_2.jpg?lm=1,https://www.transfermarkt.co.uk/fabien-audard/profil/spieler/5576,FR1,Football Club Lorient-Bretagne Sud,250000,3500000
5578,Nicolas,Penneteau,Nicolas Penneteau,2022,1421,nicolas-penneteau,France,Marseille,France,1981-02-28,Goalkeeper,Goalkeeper,left,185,,USM GROUP ,https://img.a.transfermarkt.technology/portrait/header/5578-1639678389.png?lm=1,https://www.transfermarkt.co.uk/nicolas-penneteau/profil/spieler/5578,FR1,Stade de Reims,100000,2800000
5586,Anthar,Yahia,Anthar Yahia,2013,21957,anthar-yahia,France,Mulhouse,Algeria,1982-03-21,Centre-Back,Defender,,,,,https://img.a.transfermarkt.technology/portrait/header/s_5586_3342_2013_03_16_1.jpg?lm=1,https://www.transfermarkt.co.uk/anthar-yahia/profil/spieler/5586,GR1,AO Platanias,250000,3500000
5588,Michael,Essien,Michael Essien,2015,265,michael-essien,Ghana,Accra,Ghana,1982-12-03,Defensive Midfield,Midfield,right,178,,,https://img.a.transfermarkt.technology/portrait/header/5588-1567972232.png?lm=1,https://www.transfermarkt.co.uk/michael-essien/profil/spieler/5588,GR1,Panathinaikos Athlitikos Omilos,200000,38000000
5592,Cyril,Jeunechamp,Cyril Jeunechamp,2012,969,cyril-jeunechamp,France,NÃ®mes,France,1975-12-18,Defensive Midfield,Midfield,right,175,,,https://img.a.transfermarkt.technology/portrait/header/s_5592_969_2012_1.jpg?lm=1,https://www.transfermarkt.co.uk/cyril-jeunechamp/profil/spieler/5592,FR1,Montpellier HÃ©rault Sport Club,50000,2500000
